,ZIP,MSA,AREA,OCCUPATION,GROUP,TOTAL EMPLOYMENT,JOBS PER 1000,LOCATION QUOTIENT,ANNUAL MEAN,ANNUAL MEDIAN
885,30304,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
886,30304,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
887,30304,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
888,30305,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
889,30305,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
890,30305,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
891,30306,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
892,30306,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
893,30306,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
894,30307,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
895,30307,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
896,30307,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
897,30308,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
898,30308,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
899,30308,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
900,30309,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
901,30309,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
902,30309,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
903,30310,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
904,30310,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
905,30310,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
906,30311,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
907,30311,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
908,30311,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
909,30312,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
910,30312,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
911,30312,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
912,30313,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
913,30313,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
914,30313,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
915,30314,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
916,30314,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
917,30314,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
918,30315,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
919,30315,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
920,30315,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
921,30316,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
922,30316,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
923,30316,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
924,30317,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
925,30317,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
926,30317,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
927,30318,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
928,30318,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
929,30318,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
930,30319,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
931,30319,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
932,30319,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
933,30320,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
934,30320,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
935,30320,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
936,30321,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
937,30321,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
938,30321,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
939,30322,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
940,30322,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
941,30322,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
942,30324,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
943,30324,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
944,30324,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
945,30325,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
946,30325,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
947,30325,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
948,30326,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
949,30326,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
950,30326,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
951,30327,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
952,30327,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
953,30327,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
954,30328,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
955,30328,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
956,30328,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
957,30329,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
958,30329,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
959,30329,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
960,30330,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
961,30330,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
962,30330,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
963,30331,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
964,30331,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
965,30331,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
966,30332,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
967,30332,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
968,30332,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
969,30333,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
970,30333,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
971,30333,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
972,30334,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
973,30334,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
974,30334,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
975,30336,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
976,30336,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
977,30336,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
978,30337,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
979,30337,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
980,30337,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
981,30338,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
982,30338,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
983,30338,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
984,30339,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
985,30339,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
986,30339,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
987,30340,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
988,30340,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
989,30340,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
990,30341,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
991,30341,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
992,30341,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
993,30342,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
994,30342,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
995,30342,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
996,30343,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
997,30343,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
998,30343,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
999,30344,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
1000,30344,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
1001,30344,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
1002,30345,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
1003,30345,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
1004,30345,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
1005,30346,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
1006,30346,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
1007,30346,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
1008,30347,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
1009,30347,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
1010,30347,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
1011,30348,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
1012,30348,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
1013,30348,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
1014,30349,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
1015,30349,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
1016,30349,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
1017,30350,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
1018,30350,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
1019,30350,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
